     15099
3 3
   1   0   2   3   1   0.00000000
   2   0   2   5   1   0.00000000
   3   1   0   1   1   0.00000000
   1   0   2   3   2   0.00000000
   2   0   2   5   2   0.00000000
   3   1   0   1   2   0.00000000
0 0 0
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00 0.000000e+00
8 8 10
30 30 98
  1   2   2   2   4   4 12   +1.9996980e-01
  1   2   2   3   4   4 12   +1.9010000e-01
  1   2   3   1   4   4 12   +4.0395001e-01
  1   2   3   2   4   4 12   +2.8690001e-01
  1   3   1   3   4   4 12   -1.1129000e+00
  1   3   2   1   4   4 12   +4.0395001e-01
  1   3   2   2   4   4 12   +4.3826479e-01
  1   3   2   3   4   4 12   -6.2700003e-02
  1   3   3   1   4   4 12   -7.0649999e-01
  1   3   3   2   4   4 12   +2.0037000e+00
  2   1   2   1   4   4 12   -2.0750499e+00
  2   1   2   2   4   4 12   -1.9996980e-01
  2   1   2   3   4   4 12   -2.8690001e-01
  2   1   3   1   4   4 12   -1.2075000e-01
  2   1   3   2   4   4 12   -1.9010000e-01
  2   2   2   2   4   4 12   -1.0019999e+00
  2   2   2   3   4   4 12   -6.0924321e-01
  2   2   3   1   4   4 12   -4.3826479e-01
  2   2   3   2   4   4 12   -6.0924321e-01
  2   3   2   3   4   4 12   -1.1328499e+00
  2   3   3   1   4   4 12   -2.0037000e+00
  2   3   3   2   4   4 12   +3.1455001e-01
  3   1   3   1   4   4 12   -1.1129000e+00
  3   1   3   2   4   4 12   +6.2700003e-02
  3   2   3   2   4   4 12   -1.1328499e+00
  1   1   1   1   6   6 12   -2.8841999e+00
  1   1   1   2   6   6 12   -1.4380430e+00
  1   1   2   1   6   6 12   +1.4380430e+00
  1   1   2   2   6   6 12   +1.8948998e+00
  1   1   2   3   6   6 12   +1.3343100e-01
  1   1   3   2   6   6 12   +1.3343100e-01
  1   2   1   2   6   6 12   +2.5850000e-02
  1   2   2   1   6   6 12   +5.6355000e-01
  1   2   2   2   6   6 12   -1.5709084e+00
  1   2   2   3   6   6 12   -9.3865001e-01
  1   2   3   2   6   6 12   -2.6455000e-01
  2   1   2   1   6   6 12   +2.5850000e-02
  2   1   2   2   6   6 12   +1.5709084e+00
  2   1   2   3   6   6 12   +2.6455000e-01
  2   1   3   2   6   6 12   +9.3865001e-01
  2   2   2   2   6   6 12   -1.5011998e+00
  2   2   2   3   6   6 12   -8.7822658e-01
  2   2   3   2   6   6 12   -8.7822658e-01
  2   3   2   3   6   6 12   -1.5486001e+00
  2   3   3   2   6   6 12   -2.3112001e+00
  3   2   3   2   6   6 12   -1.5486001e+00
  1   2   1   2   8   8 12   -2.9779499e+00
  1   2   2   1   8   8 12   -1.5282500e+00
  1   2   2   2   8   8 12   +8.7419611e-01
  2   1   2   1   8   8 12   -2.9779499e+00
  2   1   2   2   8   8 12   -8.7419611e-01
  2   2   2   2   8   8 12   -1.6410001e-01
  2   2   2   2  10  10 12   -4.2255993e+00
